,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
186,101.00640575091045,1.720676953571843,0.4994211991628011,0.005476970966819722,relu,0.01,"(100, 50, 25)",adaptive,500,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50, 25), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
265,129.23575703303018,2.1772546951340317,0.4201722939809163,0.00663798012942579,relu,0.1,"(4, 3, 2)",constant,500,adam,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
188,100.38707065582275,1.7745217052920381,0.4954657554626465,0.02545900565238247,relu,0.01,"(100, 50, 25)",adaptive,1000,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50, 25), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
264,64.46894137064616,0.9329887672197507,0.42563891410827637,0.025382702211688618,relu,0.1,"(4, 3, 2)",constant,500,sgd,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
190,99.64695151646931,2.1262394647505274,0.486591100692749,0.025047286381170836,relu,0.01,"(100, 50, 25)",adaptive,2000,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50, 25), 'learning_rate': 'adaptive', 'max_iter': 2000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
262,100.1099157333374,1.5243864130164189,0.4542425473531087,0.018394234853414685,relu,0.1,"(100, 50, 25)",adaptive,2000,sgd,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (100, 50, 25), 'learning_rate': 'adaptive', 'max_iter': 2000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
192,62.507671435674034,1.0897177509853246,0.4009432792663574,0.008040585661222443,relu,0.01,"(4, 3, 2)",constant,500,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
193,129.0488466421763,1.376990115807438,0.41393574078877765,0.01988210456477934,relu,0.01,"(4, 3, 2)",constant,500,adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
194,60.54378096262614,0.9037531414605615,0.37982630729675293,0.013500518127094399,relu,0.01,"(4, 3, 2)",constant,1000,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
195,150.4021873474121,1.481879686115446,0.4151293436686198,0.04315734439828419,relu,0.01,"(4, 3, 2)",constant,1000,adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
196,61.04062016805013,0.36384695726151023,0.4096401532491048,0.04622415470042281,relu,0.01,"(4, 3, 2)",constant,2000,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 2000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
184,56.71877137819926,1.672739894592073,0.4838559627532959,0.0134720658610063,relu,0.01,"(100, 50, 25)",constant,2000,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50, 25), 'learning_rate': 'constant', 'max_iter': 2000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
197,150.90918827056885,1.7694217119947564,0.39705808957417804,0.04619378129014177,relu,0.01,"(4, 3, 2)",constant,2000,adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'constant', 'max_iter': 2000, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
199,129.79377190272012,1.292051010032568,0.46484867731730145,0.04225845420078217,relu,0.01,"(4, 3, 2)",adaptive,500,adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
200,76.74052468935649,0.4575489824718865,0.4699069658915202,0.039779035164193496,relu,0.01,"(4, 3, 2)",adaptive,1000,sgd,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
